reporting_period,reporting_date,customer_id,total_revenue
Day,2022-01-27,20,4.99
Day,2022-01-27,46,4.99
Day,2022-01-27,89,4.99
Day,2022-01-27,162,4.99
Day,2022-01-27,175,4.99
Day,2022-01-27,240,4.99
Day,2022-01-27,293,4.99
Day,2022-01-27,356,4.99
Day,2022-01-27,501,4.99
Day,2022-05-26,38,4.99
Day,2022-05-26,66,4.99
Day,2022-05-26,92,4.99
Day,2022-05-26,132,4.99
Day,2022-05-26,291,4.99
Day,2022-05-26,356,4.99
Day,2022-05-26,406,4.99
Day,2022-05-26,428,4.99
Day,2022-05-26,573,4.99
Day,2022-05-26,588,4.99
Day,2022-05-26,28,4.99
Day,2022-05-26,64,4.99
Day,2022-05-26,188,4.99
Day,2022-05-26,450,4.99
Day,2022-05-09,80,4.99
Day,2022-05-09,175,4.99
Day,2022-05-09,309,4.99
Day,2022-05-09,321,4.99
Day,2022-05-09,403,4.99
Day,2022-05-09,438,4.99
Day,2022-05-09,469,4.99
Day,2022-05-09,252,4.99
Day,2022-05-09,256,4.99
Day,2022-05-09,259,4.99
Day,2022-05-09,307,4.99
Day,2022-05-09,372,4.99
Day,2022-05-09,416,4.99
Day,2022-05-09,442,4.99
Day,2022-05-03,8,4.99
Day,2022-05-03,108,4.99
Day,2022-05-03,313,4.99
Day,2022-05-03,322,4.99
Day,2022-05-03,327,4.99
Day,2022-05-03,345,4.99
Day,2022-05-03,349,4.99
Day,2022-05-03,569,4.99
Day,2022-05-03,597,4.99
Day,2022-05-03,115,4.99
Day,2022-05-03,177,4.99
Day,2022-05-03,251,4.99
Day,2022-05-03,268,4.99
Day,2022-05-03,374,4.99
Day,2022-05-03,578,4.99
Day,2022-02-01,47,4.99
Day,2022-02-01,95,4.99
Day,2022-02-01,125,4.99
Day,2022-02-01,201,4.99
Day,2022-02-01,204,4.99
Day,2022-02-01,267,4.99
Day,2022-02-01,367,4.99
Day,2022-02-01,381,4.99
Day,2022-02-01,390,4.99
Day,2022-02-01,440,4.99
Day,2022-02-01,518,4.99
Day,2022-02-01,52,4.99
Day,2022-02-01,111,4.99
Day,2022-02-01,184,4.99
Day,2022-02-01,209,4.99
Day,2022-02-01,240,4.99
Day,2022-02-01,279,4.99
Day,2022-02-01,326,4.99
Day,2022-02-01,431,4.99
Day,2022-02-01,439,4.99
Day,2022-02-01,494,4.99
Day,2022-02-01,597,4.99
Day,2022-04-24,5,4.99
Day,2022-04-24,178,4.99
Day,2022-04-24,189,4.99
Day,2022-04-24,193,4.99
Day,2022-04-24,329,4.99
Day,2022-04-24,363,4.99
Day,2022-04-24,372,4.99
Day,2022-04-24,442,4.99
Day,2022-04-24,471,4.99
Day,2022-04-24,475,4.99
Day,2022-04-24,534,4.99
Day,2022-04-24,589,4.99
Day,2022-04-24,40,4.99
Day,2022-04-24,59,4.99
Day,2022-04-24,165,4.99
Day,2022-04-24,244,4.99
Day,2022-04-24,292,4.99
Day,2022-07-13,110,4.99
Day,2022-07-13,120,4.99
Day,2022-07-13,149,4.99
Day,2022-07-13,371,4.99
Day,2022-07-13,430,4.99
Day,2022-07-13,501,4.99
Day,2022-07-13,526,4.99
Day,2022-07-13,530,4.99
Day,2022-07-13,569,4.99
Day,2022-07-13,44,4.99
Day,2022-07-13,223,4.99
Day,2022-07-13,233,4.99
Day,2022-07-13,244,4.99
Day,2022-07-13,300,4.99
Day,2022-07-13,313,4.99
Day,2022-07-13,410,4.99
Day,2022-07-13,446,4.99
Day,2022-07-13,512,4.99
Day,2022-07-13,522,4.99
Day,2022-04-15,14,4.99
Day,2022-04-15,43,4.99
Day,2022-04-15,147,4.99
Day,2022-04-15,223,4.99
Day,2022-04-15,274,4.99
Day,2022-04-15,292,4.99
Day,2022-04-15,317,4.99
Day,2022-04-15,421,4.99
Day,2022-04-15,511,4.99
Day,2022-04-15,18,4.99
Day,2022-04-15,108,4.99
Day,2022-04-15,167,4.99
Day,2022-04-15,267,4.99
Day,2022-04-15,301,4.99
Day,2022-04-15,454,4.99
Day,2022-04-15,551,4.99
Day,2022-04-15,573,4.99
Day,2022-04-15,588,4.99
Day,2022-01-29,1,4.99
Day,2022-01-29,46,4.99
Day,2022-01-29,60,4.99
Day,2022-01-29,307,4.99
Day,2022-01-29,453,4.99
Day,2022-01-29,535,4.99
Day,2022-01-29,553,4.99
Day,2022-01-29,582,4.99
Day,2022-01-29,30,4.99
Day,2022-01-29,45,4.99
Day,2022-01-29,87,4.99
Day,2022-01-29,134,4.99
Day,2022-01-29,175,4.99
Day,2022-01-29,208,4.99
Day,2022-01-29,232,4.99
Day,2022-01-29,296,4.99
Day,2022-01-29,322,4.99
Day,2022-01-29,324,4.99
Day,2022-01-29,346,4.99
Day,2022-01-29,373,4.99
Day,2022-01-29,433,4.99
Day,2022-01-29,468,4.99
Day,2022-01-29,478,4.99
Day,2022-01-29,516,4.99
Day,2022-01-29,573,4.99
Day,2022-01-29,590,4.99
Day,2022-02-16,25,4.99
Day,2022-02-16,50,4.99
Day,2022-02-16,54,4.99
Day,2022-02-16,167,4.99
Day,2022-02-16,327,4.99
Day,2022-02-16,457,4.99
Day,2022-02-16,520,4.99
Day,2022-02-16,31,4.99
Day,2022-02-16,77,4.99
Day,2022-02-16,148,4.99
Day,2022-02-16,190,4.99
Day,2022-02-16,256,4.99
Day,2022-02-16,364,4.99
Day,2022-02-16,373,4.99
Day,2022-02-16,398,4.99
Day,2022-02-16,420,4.99
Day,2022-02-16,483,4.99
Day,2022-02-16,578,4.99
Day,2022-02-16,587,4.99
Day,2022-01-25,13,4.99
Day,2022-01-25,84,4.99
Day,2022-01-25,129,4.99
Day,2022-01-25,175,4.99
Day,2022-01-25,185,4.99
Day,2022-01-25,312,4.99
Day,2022-01-25,390,4.99
Day,2022-01-25,496,4.99
Day,2022-01-25,535,4.99
Day,2022-01-25,560,4.99
Day,2022-01-25,572,4.99
Day,2022-01-25,588,4.99
Day,2022-01-25,56,4.99
Day,2022-01-25,145,4.99
Day,2022-01-25,181,4.99
Day,2022-01-25,213,4.99
Day,2022-01-25,234,4.99
Day,2022-01-25,290,4.99
Day,2022-01-25,366,4.99
Day,2022-01-25,447,4.99
Day,2022-01-25,469,4.99
Day,2022-01-25,473,4.99
Day,2022-05-31,209,4.99
Day,2022-05-31,229,4.99
Day,2022-05-31,240,4.99
Day,2022-05-31,247,4.99
Day,2022-05-31,316,4.99
Day,2022-05-31,322,4.99
Day,2022-05-31,326,4.99
Day,2022-05-31,339,4.99
Day,2022-05-31,352,4.99
Day,2022-05-31,421,4.99
Day,2022-05-31,532,4.99
Day,2022-05-31,538,4.99
Day,2022-05-31,595,4.99
Day,2022-05-31,200,4.99
Day,2022-05-31,301,4.99
Day,2022-05-31,314,4.99
Day,2022-05-31,396,4.99
Day,2022-05-31,444,4.99
Day,2022-05-31,452,4.99
Day,2022-05-31,588,4.99
Day,2022-06-28,50,4.99
Day,2022-06-28,440,4.99
Day,2022-06-28,541,4.99
Day,2022-06-28,574,4.99
Day,2022-06-28,157,4.99
Day,2022-06-28,220,4.99
Day,2022-06-28,227,4.99
Day,2022-06-28,301,4.99
Day,2022-06-28,486,4.99
Day,2022-06-28,583,4.99
Day,2022-05-11,203,4.99
Day,2022-05-11,270,4.99
Day,2022-05-11,392,4.99
Day,2022-05-11,14,4.99
Day,2022-05-11,51,4.99
Day,2022-05-11,268,4.99
Day,2022-05-11,277,4.99
Day,2022-05-11,291,4.99
Day,2022-05-11,294,4.99
Day,2022-05-11,297,4.99
Day,2022-05-11,384,4.99
Day,2022-05-11,458,4.99
Day,2022-05-11,485,4.99
Day,2022-05-24,43,4.99
Day,2022-05-24,186,4.99
Day,2022-05-24,293,4.99
Day,2022-05-24,404,4.99
Day,2022-05-24,405,4.99
Day,2022-05-24,590,4.99
Day,2022-05-24,52,4.99
Day,2022-05-24,87,4.99
Day,2022-05-24,178,4.99
Day,2022-05-24,306,4.99
Day,2022-05-24,320,4.99
Day,2022-05-24,417,4.99
Day,2022-05-24,497,4.99
Day,2022-05-24,519,4.99
Day,2022-02-25,56,4.99
Day,2022-02-25,65,4.99
Day,2022-02-25,82,4.99
Day,2022-02-25,252,4.99
Day,2022-02-25,270,4.99
Day,2022-02-25,378,4.99
Day,2022-02-25,446,4.99
Day,2022-02-25,550,4.99
Day,2022-02-25,591,4.99
Day,2022-02-25,598,4.99
Day,2022-02-25,86,4.99
Day,2022-02-25,96,4.99
Day,2022-02-25,126,4.99
Day,2022-02-25,210,4.99
Day,2022-02-25,215,4.99
Day,2022-02-25,334,4.99
Day,2022-02-25,363,4.99
Day,2022-02-25,371,4.99
Day,2022-02-25,488,4.99
Day,2022-02-25,498,4.99
Day,2022-02-25,530,4.99
Day,2022-02-25,584,4.99
Day,2022-02-25,596,4.99
Day,2022-03-27,131,4.99
Day,2022-03-27,250,4.99
Day,2022-03-27,322,4.99
Day,2022-03-27,389,4.99
Day,2022-03-27,404,4.99
Day,2022-03-27,447,4.99
Day,2022-03-27,543,4.99
Day,2022-03-27,560,4.99
Day,2022-03-27,577,4.99
Day,2022-03-27,580,4.99
Day,2022-03-27,99,4.99
Day,2022-03-27,107,4.99
Day,2022-03-27,113,4.99
Day,2022-03-27,172,4.99
Day,2022-03-27,254,4.99
Day,2022-03-27,301,4.99
Day,2022-03-27,302,4.99
Day,2022-03-27,332,4.99
Day,2022-03-27,473,4.99
Day,2022-03-27,478,4.99
Day,2022-03-27,526,4.99
Day,2022-03-27,550,4.99
Day,2022-03-21,131,4.99
Day,2022-03-21,410,4.99
Day,2022-03-21,450,4.99
Day,2022-03-21,158,4.99
Day,2022-03-21,206,4.99
Day,2022-03-21,237,4.99
Day,2022-03-21,270,4.99
Day,2022-03-21,282,4.99
Day,2022-03-21,337,4.99
Day,2022-03-21,346,4.99
Day,2022-03-21,365,4.99
Day,2022-03-21,490,4.99
Day,2022-03-21,499,4.99
Day,2022-03-21,578,4.99
Day,2022-07-01,1,4.99
Day,2022-07-01,383,4.99
Day,2022-07-01,450,4.99
Day,2022-07-01,466,4.99
Day,2022-07-01,485,4.99
Day,2022-07-01,503,4.99
Day,2022-07-01,541,4.99
Day,2022-07-01,555,4.99
Day,2022-07-01,89,4.99
Day,2022-07-01,116,4.99
Day,2022-07-01,193,4.99
Day,2022-07-01,223,4.99
Day,2022-07-01,429,4.99
Day,2022-06-08,100,4.99
Day,2022-06-08,108,4.99
Day,2022-06-08,179,4.99
Day,2022-06-08,206,4.99
Day,2022-06-08,280,4.99
Day,2022-06-08,292,4.99
Day,2022-06-08,410,4.99
Day,2022-06-08,416,4.99
Day,2022-06-08,421,4.99
Day,2022-06-08,444,4.99
Day,2022-06-08,472,4.99
Day,2022-06-08,513,4.99
Day,2022-06-08,21,4.99
Day,2022-06-08,103,4.99
Day,2022-06-08,164,4.99
Day,2022-06-08,186,4.99
Day,2022-06-08,216,4.99
Day,2022-06-08,325,4.99
Day,2022-06-08,499,4.99
Day,2022-06-08,500,4.99
Day,2022-06-08,563,4.99
Day,2022-04-04,174,4.99
Day,2022-04-04,195,4.99
Day,2022-04-04,241,4.99
Day,2022-04-04,334,4.99
Day,2022-04-04,404,4.99
Day,2022-04-04,410,4.99
Day,2022-04-04,467,4.99
Day,2022-04-04,70,4.99
Day,2022-04-04,145,4.99
Day,2022-04-04,294,4.99
Day,2022-04-04,305,4.99
Day,2022-04-04,308,4.99
Day,2022-04-04,366,4.99
Day,2022-04-04,388,4.99
Day,2022-04-04,438,4.99
Day,2022-04-04,510,4.99
Day,2022-04-04,553,4.99
Day,2022-01-26,56,4.99
Day,2022-01-26,68,4.99
Day,2022-01-26,173,4.99
Day,2022-01-26,192,4.99
Day,2022-01-26,226,4.99
Day,2022-01-26,279,4.99
Day,2022-01-26,339,4.99
Day,2022-01-26,399,4.99
Day,2022-01-26,517,4.99
Day,2022-01-26,559,4.99
Day,2022-01-26,112,4.99
Day,2022-01-26,149,4.99
Day,2022-01-26,170,4.99
Day,2022-01-26,196,4.99
Day,2022-01-26,368,4.99
Day,2022-01-26,454,4.99
Day,2022-01-26,513,4.99
Day,2022-04-01,213,4.99
Day,2022-04-01,376,4.99
Day,2022-04-01,458,4.99
Day,2022-04-01,471,4.99
Day,2022-04-01,28,4.99
Day,2022-04-01,36,4.99
Day,2022-04-01,92,4.99
Day,2022-04-01,129,4.99
Day,2022-04-01,165,4.99
Day,2022-04-01,194,4.99
Day,2022-04-01,204,4.99
Day,2022-04-01,249,4.99
Day,2022-04-01,299,4.99
Day,2022-04-01,351,4.99
Day,2022-04-01,357,4.99
Day,2022-04-01,460,4.99
Day,2022-04-01,469,4.99
Day,2022-04-01,594,4.99
Day,2022-03-26,2,4.99
Day,2022-03-26,25,4.99
Day,2022-03-26,33,4.99
Day,2022-03-26,91,4.99
Day,2022-03-26,131,4.99
Day,2022-03-26,149,4.99
Day,2022-03-26,377,4.99
Day,2022-03-26,378,4.99
Day,2022-03-26,393,4.99
Day,2022-03-26,422,4.99
Day,2022-03-26,483,4.99
Day,2022-03-26,571,4.99
Day,2022-03-26,589,4.99
Day,2022-03-26,46,4.99
Day,2022-03-26,70,4.99
Day,2022-03-26,531,4.99
Day,2022-05-27,51,4.99
Day,2022-05-27,73,4.99
Day,2022-05-27,112,4.99
Day,2022-05-27,132,4.99
Day,2022-05-27,188,4.99
Day,2022-05-27,197,4.99
Day,2022-05-27,208,4.99
Day,2022-05-27,279,4.99
Day,2022-05-27,303,4.99
Day,2022-05-27,382,4.99
Day,2022-05-27,434,4.99
Day,2022-05-27,473,4.99
Day,2022-05-27,494,4.99
Day,2022-05-27,542,4.99
Day,2022-05-27,597,4.99
Day,2022-05-27,90,4.99
Day,2022-05-27,99,4.99
Day,2022-05-27,218,4.99
Day,2022-05-27,256,4.99
Day,2022-05-27,362,4.99
Day,2022-05-27,432,4.99
Day,2022-05-27,468,4.99
Day,2022-03-11,23,4.99
Day,2022-03-11,112,4.99
Day,2022-03-11,192,4.99
Day,2022-03-11,317,4.99
Day,2022-03-11,542,4.99
Day,2022-03-11,589,4.99
Day,2022-03-11,9,4.99
Day,2022-03-11,74,4.99
Day,2022-03-11,83,4.99
Day,2022-03-11,246,4.99
Day,2022-03-11,297,4.99
Day,2022-03-11,303,4.99
Day,2022-03-11,347,4.99
Day,2022-03-11,432,4.99
Day,2022-02-15,125,4.99
Day,2022-02-15,167,4.99
Day,2022-02-15,539,4.99
Day,2022-02-15,108,4.99
Day,2022-02-15,135,4.99
Day,2022-02-15,189,4.99
Day,2022-02-15,214,4.99
Day,2022-02-15,243,4.99
Day,2022-02-15,295,4.99
Day,2022-02-15,356,4.99
Day,2022-02-15,390,4.99
Day,2022-02-15,491,4.99
Day,2022-02-15,509,4.99
Day,2022-02-15,525,4.99
Day,2022-07-25,34,4.99
Day,2022-07-25,35,4.99
Day,2022-07-25,44,4.99
Day,2022-07-25,115,4.99
Day,2022-07-25,359,4.99
Day,2022-07-25,394,4.99
Day,2022-07-25,441,4.99
Day,2022-07-25,445,4.99
Day,2022-07-25,523,4.99
Day,2022-07-25,530,4.99
Day,2022-07-25,77,4.99
Day,2022-07-25,175,4.99
Day,2022-07-25,176,4.99
Day,2022-07-25,201,4.99
Day,2022-07-25,375,4.99
Day,2022-07-25,423,4.99
Day,2022-07-25,471,4.99
Day,2022-07-25,496,4.99
Day,2022-07-25,557,4.99
Day,2022-04-26,27,4.99
Day,2022-04-26,46,4.99
Day,2022-04-26,87,4.99
Day,2022-04-26,134,4.99
Day,2022-04-26,242,4.99
Day,2022-04-26,262,4.99
Day,2022-04-26,263,4.99
Day,2022-04-26,289,4.99
Day,2022-04-26,348,4.99
Day,2022-04-26,397,4.99
Day,2022-04-26,413,4.99
Day,2022-04-26,417,4.99
Day,2022-04-26,423,4.99
Day,2022-04-26,51,4.99
Day,2022-04-26,172,4.99
Day,2022-04-26,214,4.99
Day,2022-04-26,235,4.99
Day,2022-04-26,291,4.99
Day,2022-04-26,352,4.99
Day,2022-04-26,420,4.99
Day,2022-04-26,447,4.99
Day,2022-04-26,553,4.99
Day,2022-04-27,68,4.99
Day,2022-04-27,114,4.99
Day,2022-04-27,167,4.99
Day,2022-04-27,177,4.99
Day,2022-04-27,235,4.99
Day,2022-04-27,240,4.99
Day,2022-04-27,356,4.99
Day,2022-04-27,424,4.99
Day,2022-04-27,517,4.99
Day,2022-04-27,593,4.99
Day,2022-04-27,70,4.99
Day,2022-04-27,72,4.99
Day,2022-04-27,100,4.99
Day,2022-04-27,188,4.99
Day,2022-04-27,500,4.99
Day,2022-04-29,138,4.99
Day,2022-04-29,263,4.99
Day,2022-04-29,304,4.99
Day,2022-04-29,21,4.99
Day,2022-04-29,78,4.99
Day,2022-04-29,171,4.99
Day,2022-04-29,265,4.99
Day,2022-04-29,360,4.99
Day,2022-04-29,424,4.99
Day,2022-04-29,476,4.99
Day,2022-04-29,560,4.99
Day,2022-04-29,566,4.99
Day,2022-04-29,595,4.99
Day,2022-07-26,166,4.99
Day,2022-07-26,438,4.99
Day,2022-07-26,455,4.99
Day,2022-07-26,486,4.99
Day,2022-07-26,596,4.99
Day,2022-07-26,46,4.99
Day,2022-07-26,67,4.99
Day,2022-07-26,98,4.99
Day,2022-07-26,120,4.99
Day,2022-07-26,126,4.99
Day,2022-07-26,130,4.99
Day,2022-07-26,186,4.99
Day,2022-07-26,276,4.99
Day,2022-07-26,284,4.99
Day,2022-07-26,459,4.99
Day,2022-07-26,477,4.99
Day,2022-07-26,540,4.99
Day,2022-07-26,570,4.99
Day,2022-05-05,58,4.99
Day,2022-05-05,65,4.99
Day,2022-05-05,172,4.99
Day,2022-05-05,194,4.99
Day,2022-05-05,267,4.99
Day,2022-05-05,354,4.99
Day,2022-05-05,435,4.99
Day,2022-05-05,484,4.99
Day,2022-05-05,2,4.99
Day,2022-05-05,127,4.99
Day,2022-05-05,154,4.99
Day,2022-05-05,250,4.99
Day,2022-05-05,503,4.99
Day,2022-05-05,534,4.99
Day,2022-05-05,542,4.99
Day,2022-02-20,110,4.99
Day,2022-02-20,184,4.99
Day,2022-02-20,186,4.99
Day,2022-02-20,269,4.99
Day,2022-02-20,363,4.99
Day,2022-02-20,367,4.99
Day,2022-02-20,470,4.99
Day,2022-02-20,528,4.99
Day,2022-02-20,212,4.99
Day,2022-02-20,271,4.99
Day,2022-02-20,308,4.99
Day,2022-02-20,325,4.99
Day,2022-02-20,517,4.99
Day,2022-02-20,522,4.99
Day,2022-02-20,587,4.99
Day,2022-02-20,593,4.99
Day,2022-04-14,73,4.99
Day,2022-04-14,127,4.99
Day,2022-04-14,285,4.99
Day,2022-04-14,362,4.99
Day,2022-04-14,406,4.99
Day,2022-04-14,418,4.99
Day,2022-04-14,490,4.99
Day,2022-04-14,62,4.99
Day,2022-04-14,97,4.99
Day,2022-04-14,137,4.99
Day,2022-04-14,158,4.99
Day,2022-04-14,196,4.99
Day,2022-04-14,268,4.99
Day,2022-04-14,273,4.99
Day,2022-04-14,341,4.99
Day,2022-04-14,504,4.99
Day,2022-04-14,562,4.99
Day,2022-03-14,30,4.99
Day,2022-03-14,64,4.99
Day,2022-03-14,93,4.99
Day,2022-03-14,141,4.99
Day,2022-03-14,193,4.99
Day,2022-03-14,263,4.99
Day,2022-03-14,329,4.99
Day,2022-03-14,349,4.99
Day,2022-03-14,448,4.99
Day,2022-03-14,449,4.99
Day,2022-03-14,515,4.99
Day,2022-03-14,531,4.99
Day,2022-03-14,550,4.99
Day,2022-03-14,589,4.99
Day,2022-03-14,98,4.99
Day,2022-03-14,254,4.99
Day,2022-03-14,256,4.99
Day,2022-03-14,297,4.99
Day,2022-03-14,319,4.99
Day,2022-03-14,361,4.99
Day,2022-03-14,362,4.99
Day,2022-03-14,363,4.99
Day,2022-03-14,422,4.99
Day,2022-03-14,433,4.99
Day,2022-03-14,441,4.99
Day,2022-03-14,470,4.99
Day,2022-03-14,543,4.99
Day,2022-03-14,558,4.99
Day,2022-03-14,574,4.99
Day,2022-03-14,578,4.99
Day,2022-03-04,2,4.99
Day,2022-03-04,28,4.99
Day,2022-03-04,75,4.99
Day,2022-03-04,96,4.99
Day,2022-03-04,144,4.99
Day,2022-03-04,232,4.99
Day,2022-03-04,320,4.99
Day,2022-03-04,360,4.99
Day,2022-03-04,392,4.99
Day,2022-03-04,545,4.99
Day,2022-03-04,572,4.99
Day,2022-03-04,16,4.99
Day,2022-03-04,58,4.99
Day,2022-03-04,244,4.99
Day,2022-03-04,279,4.99
Day,2022-03-04,336,4.99
Day,2022-03-04,378,4.99
Day,2022-03-04,435,4.99
Day,2022-03-04,461,4.99
Day,2022-03-04,508,4.99
Day,2022-04-11,93,4.99
Day,2022-04-11,140,4.99
Day,2022-04-11,286,4.99
Day,2022-04-11,319,4.99
Day,2022-04-11,375,4.99
Day,2022-04-11,385,4.99
Day,2022-04-11,470,4.99
Day,2022-04-11,526,4.99
Day,2022-04-11,588,4.99
Day,2022-04-11,27,4.99
Day,2022-04-11,75,4.99
Day,2022-04-11,168,4.99
Day,2022-04-11,180,4.99
Day,2022-04-11,197,4.99
Day,2022-04-11,228,4.99
Day,2022-04-11,252,4.99
Day,2022-04-11,481,4.99
Day,2022-04-11,586,4.99
Day,2022-02-07,246,4.99
Day,2022-02-07,264,4.99
Day,2022-02-07,285,4.99
Day,2022-02-07,296,4.99
Day,2022-02-07,69,4.99
Day,2022-02-07,163,4.99
Day,2022-02-07,215,4.99
Day,2022-02-07,348,4.99
Day,2022-02-07,428,4.99
Day,2022-02-07,552,4.99
Day,2022-02-07,570,4.99
Day,2022-06-09,35,4.99
Day,2022-06-09,236,4.99
Day,2022-06-09,246,4.99
Day,2022-06-09,277,4.99
Day,2022-06-09,279,4.99
Day,2022-06-09,290,4.99
Day,2022-06-09,300,4.99
Day,2022-06-09,369,4.99
Day,2022-06-09,388,4.99
Day,2022-06-09,390,4.99
Day,2022-06-09,437,4.99
Day,2022-06-09,455,4.99
Day,2022-06-09,468,4.99
Day,2022-06-09,576,4.99
Day,2022-06-09,2,4.99
Day,2022-06-09,5,4.99
Day,2022-06-09,215,4.99
Day,2022-06-09,441,4.99
Day,2022-03-06,11,4.99
Day,2022-03-06,39,4.99
Day,2022-03-06,152,4.99
Day,2022-03-06,153,4.99
Day,2022-03-06,287,4.99
Day,2022-03-06,350,4.99
Day,2022-03-06,469,4.99
Day,2022-03-06,12,4.99
Day,2022-03-06,38,4.99
Day,2022-03-06,69,4.99
Day,2022-03-06,214,4.99
Day,2022-03-06,235,4.99
Day,2022-03-06,295,4.99
Day,2022-03-06,344,4.99
Day,2022-03-06,367,4.99
Day,2022-03-06,550,4.99
Day,2022-04-30,30,4.99
Day,2022-04-30,126,4.99
Day,2022-04-30,278,4.99
Day,2022-04-30,284,4.99
Day,2022-04-30,316,4.99
Day,2022-04-30,432,4.99
Day,2022-04-30,451,4.99
Day,2022-04-30,453,4.99
Day,2022-04-30,492,4.99
Day,2022-04-30,595,4.99
Day,2022-04-30,598,4.99
Day,2022-04-30,46,4.99
Day,2022-04-30,50,4.99
Day,2022-04-30,84,4.99
Day,2022-04-30,89,4.99
Day,2022-04-30,131,4.99
Day,2022-04-30,214,4.99
Day,2022-04-30,272,4.99
Day,2022-04-30,490,4.99
Day,2022-04-30,513,4.99
Day,2022-06-06,11,4.99
Day,2022-06-06,25,4.99
Day,2022-06-06,34,4.99
Day,2022-06-06,171,4.99
Day,2022-06-06,213,4.99
Day,2022-06-06,483,4.99
Day,2022-06-06,535,4.99
Day,2022-06-06,594,4.99
Day,2022-06-06,47,4.99
Day,2022-06-06,144,4.99
Day,2022-06-06,146,4.99
Day,2022-06-06,204,4.99
Day,2022-06-06,296,4.99
Day,2022-06-06,338,4.99
Day,2022-06-06,349,4.99
Day,2022-06-06,401,4.99
Day,2022-06-06,402,4.99
Day,2022-06-06,503,4.99
Day,2022-06-06,507,4.99
Day,2022-06-06,550,4.99
Day,2022-07-11,35,4.99
Day,2022-07-11,49,4.99
Day,2022-07-11,87,4.99
Day,2022-07-11,174,4.99
Day,2022-07-11,196,4.99
Day,2022-07-11,346,4.99
Day,2022-07-11,382,4.99
Day,2022-07-11,397,4.99
Day,2022-07-11,461,4.99
Day,2022-07-11,495,4.99
Day,2022-07-11,503,4.99
Day,2022-07-11,577,4.99
Day,2022-07-11,39,4.99
Day,2022-07-11,44,4.99
Day,2022-07-11,73,4.99
Day,2022-07-11,91,4.99
Day,2022-07-11,177,4.99
Day,2022-07-11,204,4.99
Day,2022-07-11,256,4.99
Day,2022-07-11,325,4.99
Day,2022-07-11,348,4.99
Day,2022-07-11,355,4.99
Day,2022-07-11,368,4.99
Day,2022-07-11,409,4.99
Day,2022-07-11,447,4.99
Day,2022-07-11,561,4.99
Day,2022-07-11,587,4.99
Day,2022-02-28,16,4.99
Day,2022-02-28,39,4.99
Day,2022-02-28,108,4.99
Day,2022-02-28,154,4.99
Day,2022-02-28,259,4.99
Day,2022-02-28,335,4.99
Day,2022-02-28,452,4.99
Day,2022-02-28,454,4.99
Day,2022-02-28,172,4.99
Day,2022-02-28,269,4.99
Day,2022-02-28,305,4.99
Day,2022-02-28,353,4.99
Day,2022-02-28,474,4.99
Day,2022-02-28,507,4.99
Day,2022-02-28,595,4.99
Day,2022-06-07,39,4.99
Day,2022-06-07,55,4.99
Day,2022-06-07,122,4.99
Day,2022-06-07,257,4.99
Day,2022-06-07,269,4.99
Day,2022-06-07,331,4.99
Day,2022-06-07,426,4.99
Day,2022-06-07,430,4.99
Day,2022-06-07,440,4.99
Day,2022-06-07,510,4.99
Day,2022-06-07,595,4.99
Day,2022-06-07,9,4.99
Day,2022-06-07,158,4.99
Day,2022-06-07,178,4.99
Day,2022-06-07,188,4.99
Day,2022-06-07,230,4.99
Day,2022-06-07,358,4.99
Day,2022-06-07,472,4.99
Day,2022-06-07,476,4.99
Day,2022-06-07,530,4.99
Day,2022-06-07,599,4.99
Day,2022-02-19,9,4.99
Day,2022-02-19,65,4.99
Day,2022-02-19,102,4.99
Day,2022-02-19,190,4.99
Day,2022-02-19,334,4.99
Day,2022-02-19,494,4.99
Day,2022-02-19,495,4.99
Day,2022-02-19,559,4.99
Day,2022-02-19,597,4.99
Day,2022-02-19,3,4.99
Day,2022-02-19,146,4.99
Day,2022-02-19,225,4.99
Day,2022-02-19,247,4.99
Day,2022-02-19,258,4.99
Day,2022-02-19,271,4.99
Day,2022-02-19,306,4.99
Day,2022-02-19,457,4.99
Day,2022-02-19,490,4.99
Day,2022-02-19,492,4.99
Day,2022-02-19,549,4.99
Day,2022-02-19,561,4.99
Day,2022-02-19,566,4.99
Day,2022-02-19,567,4.99
Day,2022-07-07,26,4.99
Day,2022-07-07,34,4.99
Day,2022-07-07,58,4.99
Day,2022-07-07,91,4.99
Day,2022-07-07,219,4.99
Day,2022-07-07,242,4.99
Day,2022-07-07,340,4.99
Day,2022-07-07,403,4.99
Day,2022-07-07,505,4.99
Day,2022-07-07,511,4.99
Day,2022-07-07,579,4.99
Day,2022-07-07,3,4.99
Day,2022-07-07,21,4.99
Day,2022-07-07,149,4.99
Day,2022-07-07,569,4.99
Day,2022-07-07,587,4.99
Day,2022-04-25,141,4.99
Day,2022-04-25,169,4.99
Day,2022-04-25,172,4.99
Day,2022-04-25,305,4.99
Day,2022-04-25,372,4.99
Day,2022-04-25,396,4.99
Day,2022-04-25,493,4.99
Day,2022-04-25,517,4.99
Day,2022-04-25,94,4.99
Day,2022-04-25,111,4.99
Day,2022-04-25,129,4.99
Day,2022-04-25,217,4.99
Day,2022-04-25,236,4.99
Day,2022-04-25,313,4.99
Day,2022-04-25,320,4.99
Day,2022-04-25,347,4.99
Day,2022-04-25,511,4.99
Day,2022-01-28,10,4.99
Day,2022-01-28,54,4.99
Day,2022-01-28,78,4.99
